# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
16.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.2            	U               	(3.24354589e-01 1.56513716e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.24354589e-01 1.56513716e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.25           	U               	(3.24643336e-01 1.55780770e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.24643336e-01 1.55780770e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.3            	U               	(3.24930609e-01 1.55051192e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.24930609e-01 1.55051192e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.35           	U               	(3.25216416e-01 1.54324970e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.25216416e-01 1.54324970e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.4            	U               	(3.25500766e-01 1.53602090e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.25500766e-01 1.53602090e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.45           	U               	(3.25783665e-01 1.52882539e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.25783665e-01 1.52882539e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.5            	U               	(3.26065123e-01 1.52166303e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.26065123e-01 1.52166303e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.55           	U               	(3.26345147e-01 1.51453370e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.26345147e-01 1.51453370e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.6            	U               	(3.26623745e-01 1.50743725e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.26623745e-01 1.50743725e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.65           	U               	(3.26900926e-01 1.50037356e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.26900926e-01 1.50037356e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.7            	U               	(3.27176696e-01 1.49334248e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.27176696e-01 1.49334248e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.75           	U               	(3.27451064e-01 1.48634390e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.27451064e-01 1.48634390e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.8            	U               	(3.27724037e-01 1.47937767e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.27724037e-01 1.47937767e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.85           	U               	(3.27995623e-01 1.47244366e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.27995623e-01 1.47244366e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.9            	U               	(3.28265830e-01 1.46554174e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.28265830e-01 1.46554174e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.95           	U               	(3.28534665e-01 1.45867178e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.28534665e-01 1.45867178e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17              	U               	(3.28802136e-01 1.45183365e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.28802136e-01 1.45183365e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.05           	U               	(3.29068251e-01 1.44502721e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.29068251e-01 1.44502721e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.1            	U               	(3.29333016e-01 1.43825233e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.29333016e-01 1.43825233e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.15           	U               	(3.29596439e-01 1.43150887e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.29596439e-01 1.43150887e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.2            	U               	(3.29858528e-01 1.42479672e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.29858528e-01 1.42479672e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.25           	U               	(3.30119290e-01 1.41811574e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.30119290e-01 1.41811574e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.3            	U               	(3.30378732e-01 1.41146579e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.30378732e-01 1.41146579e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.35           	U               	(3.30636861e-01 1.40484674e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.30636861e-01 1.40484674e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.4            	U               	(3.30893685e-01 1.39825847e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.30893685e-01 1.39825847e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.45           	U               	(3.31149210e-01 1.39170084e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.31149210e-01 1.39170084e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.5            	U               	(3.31403444e-01 1.38517373e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.31403444e-01 1.38517373e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.55           	U               	(3.31656394e-01 1.37867700e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.31656394e-01 1.37867700e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.6            	U               	(3.31908067e-01 1.37221053e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.31908067e-01 1.37221053e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.65           	U               	(3.32158470e-01 1.36577418e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.32158470e-01 1.36577418e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.7            	U               	(3.32407609e-01 1.35936782e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.32407609e-01 1.35936782e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.75           	U               	(3.32655492e-01 1.35299134e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.32655492e-01 1.35299134e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.8            	U               	(3.32902125e-01 1.34664459e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.32902125e-01 1.34664459e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.85           	U               	(3.33147515e-01 1.34032745e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.33147515e-01 1.34032745e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.9            	U               	(3.33391669e-01 1.33403980e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.33391669e-01 1.33403980e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.95           	U               	(3.33634594e-01 1.32778150e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.33634594e-01 1.32778150e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18              	U               	(3.33876296e-01 1.32155243e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.33876296e-01 1.32155243e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.05           	U               	(3.34116782e-01 1.31535246e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.34116782e-01 1.31535246e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.1            	U               	(3.34356059e-01 1.30918147e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.34356059e-01 1.30918147e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.15           	U               	(3.34594133e-01 1.30303932e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.34594133e-01 1.30303932e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.2            	U               	(3.34831010e-01 1.29692590e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.34831010e-01 1.29692590e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.25           	U               	(3.35066698e-01 1.29084107e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.35066698e-01 1.29084107e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.3            	U               	(3.35301202e-01 1.28478471e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.35301202e-01 1.28478471e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.35           	U               	(3.35534528e-01 1.27875670e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.35534528e-01 1.27875670e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.4            	U               	(3.35766684e-01 1.27275691e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.35766684e-01 1.27275691e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.45           	U               	(3.35997676e-01 1.26678522e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.35997676e-01 1.26678522e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.5            	U               	(3.36227509e-01 1.26084150e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.36227509e-01 1.26084150e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.55           	U               	(3.36456191e-01 1.25492564e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.36456191e-01 1.25492564e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.6            	U               	(3.36683726e-01 1.24903749e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.36683726e-01 1.24903749e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.65           	U               	(3.36910123e-01 1.24317696e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.36910123e-01 1.24317696e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.7            	U               	(3.37135385e-01 1.23734390e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.37135385e-01 1.23734390e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.75           	U               	(3.37359521e-01 1.23153820e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.37359521e-01 1.23153820e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.8            	U               	(3.37582535e-01 1.22575974e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.37582535e-01 1.22575974e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.85           	U               	(3.37804434e-01 1.22000840e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.37804434e-01 1.22000840e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.9            	U               	(3.38025223e-01 1.21428405e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.38025223e-01 1.21428405e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.95           	U               	(3.38244910e-01 1.20858657e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.38244910e-01 1.20858657e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19              	U               	(3.38463498e-01 1.20291585e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.38463498e-01 1.20291585e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.05           	U               	(3.38680996e-01 1.19727176e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.38680996e-01 1.19727176e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.1            	U               	(3.38897407e-01 1.19165418e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.38897407e-01 1.19165418e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.15           	U               	(3.39112739e-01 1.18606301e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.39112739e-01 1.18606301e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.2            	U               	(3.39326996e-01 1.18049810e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.39326996e-01 1.18049810e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.25           	U               	(3.39540186e-01 1.17495936e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.39540186e-01 1.17495936e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.3            	U               	(3.39752312e-01 1.16944666e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.39752312e-01 1.16944666e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.35           	U               	(3.39963382e-01 1.16395988e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.39963382e-01 1.16395988e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.4            	U               	(3.40173400e-01 1.15849890e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.40173400e-01 1.15849890e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
