# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
16.35           	U               	(3.22608747e-01 1.53128616e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.22608747e-01 1.53128616e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.4            	U               	(3.22891016e-01 1.52411683e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.22891016e-01 1.52411683e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.45           	U               	(3.23171847e-01 1.51698046e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.23171847e-01 1.51698046e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.5            	U               	(3.23451247e-01 1.50987691e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.23451247e-01 1.50987691e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.55           	U               	(3.23729224e-01 1.50280605e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.23729224e-01 1.50280605e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.6            	U               	(3.24005785e-01 1.49576776e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.24005785e-01 1.49576776e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.65           	U               	(3.24280940e-01 1.48876190e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.24280940e-01 1.48876190e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.7            	U               	(3.24554695e-01 1.48178833e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.24554695e-01 1.48178833e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.75           	U               	(3.24827058e-01 1.47484693e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.24827058e-01 1.47484693e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.8            	U               	(3.25098038e-01 1.46793757e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.25098038e-01 1.46793757e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.85           	U               	(3.25367640e-01 1.46106012e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.25367640e-01 1.46106012e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.9            	U               	(3.25635874e-01 1.45421444e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.25635874e-01 1.45421444e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.95           	U               	(3.25902746e-01 1.44740041e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.25902746e-01 1.44740041e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17              	U               	(3.26168264e-01 1.44061790e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.26168264e-01 1.44061790e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.05           	U               	(3.26432436e-01 1.43386676e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.26432436e-01 1.43386676e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.1            	U               	(3.26695269e-01 1.42714689e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.26695269e-01 1.42714689e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.15           	U               	(3.26956770e-01 1.42045813e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.26956770e-01 1.42045813e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.2            	U               	(3.27216947e-01 1.41380038e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.27216947e-01 1.41380038e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.25           	U               	(3.27475806e-01 1.40717348e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.27475806e-01 1.40717348e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.3            	U               	(3.27733355e-01 1.40057733e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.27733355e-01 1.40057733e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.35           	U               	(3.27989601e-01 1.39401178e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.27989601e-01 1.39401178e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.4            	U               	(3.28244552e-01 1.38747672e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.28244552e-01 1.38747672e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.45           	U               	(3.28498214e-01 1.38097200e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.28498214e-01 1.38097200e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.5            	U               	(3.28750594e-01 1.37449750e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.28750594e-01 1.37449750e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.55           	U               	(3.29001700e-01 1.36805310e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.29001700e-01 1.36805310e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.6            	U               	(3.29251538e-01 1.36163867e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.29251538e-01 1.36163867e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.65           	U               	(3.29500115e-01 1.35525407e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.29500115e-01 1.35525407e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.7            	U               	(3.29747438e-01 1.34889919e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.29747438e-01 1.34889919e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.75           	U               	(3.29993515e-01 1.34257389e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.29993515e-01 1.34257389e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.8            	U               	(3.30238350e-01 1.33627805e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.30238350e-01 1.33627805e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.85           	U               	(3.30481953e-01 1.33001154e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.30481953e-01 1.33001154e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.9            	U               	(3.30724328e-01 1.32377423e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.30724328e-01 1.32377423e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
17.95           	U               	(3.30965483e-01 1.31756600e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.30965483e-01 1.31756600e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18              	U               	(3.31205424e-01 1.31138673e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.31205424e-01 1.31138673e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.05           	U               	(3.31444159e-01 1.30523629e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.31444159e-01 1.30523629e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.1            	U               	(3.31681693e-01 1.29911455e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.31681693e-01 1.29911455e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.15           	U               	(3.31918033e-01 1.29302139e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.31918033e-01 1.29302139e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.2            	U               	(3.32153185e-01 1.28695668e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.32153185e-01 1.28695668e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.25           	U               	(3.32387156e-01 1.28092031e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.32387156e-01 1.28092031e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.3            	U               	(3.32619952e-01 1.27491214e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.32619952e-01 1.27491214e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.35           	U               	(3.32851580e-01 1.26893205e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.32851580e-01 1.26893205e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.4            	U               	(3.33082046e-01 1.26297993e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.33082046e-01 1.26297993e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.45           	U               	(3.33311356e-01 1.25705564e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.33311356e-01 1.25705564e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.5            	U               	(3.33539516e-01 1.25115907e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.33539516e-01 1.25115907e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.55           	U               	(3.33766533e-01 1.24529009e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.33766533e-01 1.24529009e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.6            	U               	(3.33992412e-01 1.23944859e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.33992412e-01 1.23944859e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.65           	U               	(3.34217161e-01 1.23363443e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.34217161e-01 1.23363443e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.7            	U               	(3.34440784e-01 1.22784751e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.34440784e-01 1.22784751e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.75           	U               	(3.34663288e-01 1.22208769e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.34663288e-01 1.22208769e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.8            	U               	(3.34884679e-01 1.21635486e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.34884679e-01 1.21635486e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.85           	U               	(3.35104963e-01 1.21064890e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.35104963e-01 1.21064890e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.9            	U               	(3.35324146e-01 1.20496969e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.35324146e-01 1.20496969e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
18.95           	U               	(3.35542234e-01 1.19931711e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.35542234e-01 1.19931711e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19              	U               	(3.35759232e-01 1.19369104e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.35759232e-01 1.19369104e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.05           	U               	(3.35975147e-01 1.18809137e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.35975147e-01 1.18809137e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.1            	U               	(3.36189984e-01 1.18251797e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.36189984e-01 1.18251797e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.15           	U               	(3.36403749e-01 1.17697072e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.36403749e-01 1.17697072e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.2            	U               	(3.36616448e-01 1.17144952e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.36616448e-01 1.17144952e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.25           	U               	(3.36828086e-01 1.16595424e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.36828086e-01 1.16595424e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.3            	U               	(3.37038669e-01 1.16048477e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.37038669e-01 1.16048477e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.35           	U               	(3.37248203e-01 1.15504098e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.37248203e-01 1.15504098e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.4            	U               	(3.37456693e-01 1.14962277e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.37456693e-01 1.14962277e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.45           	U               	(3.37664145e-01 1.14423002e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.37664145e-01 1.14423002e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.5            	U               	(3.37870564e-01 1.13886262e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.37870564e-01 1.13886262e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.55           	U               	(3.38075957e-01 1.13352044e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.38075957e-01 1.13352044e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.6            	U               	(3.38280327e-01 1.12820338e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.38280327e-01 1.12820338e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
